id,url,subject,description,Category,,,,,,
openstack%2Fhorizon~master~I4f3112af797aff8c4c5e9930c6ca33a70e45589d,https://review.opendev.org/9502,Auth refactor.,"Auth refactor.  Switch to using the self-contained django_openstack_auth package which is a proper django.contrib.auth pluggable backend.  Notable functional improvements include:    * Better overall security via use of standard Django     auth code (well-vetted by security experts).   * Token expiration checking.   * User ""enabled"" attribute checking.   * Support for full range of Django auth attributes     such as is_anonymous, is_active, is_superuser, etc.   * Improved hooks for RBAC/permission-based acess control.  Regarding the RBAC/permission-based access control, this patch moves all ""role"" and ""service""-oriented checks to permission checks. This will make transitioning to policy-driven checking much easier once that fully lands in OpenStack.  Implements blueprint move-keystone-support-to-django-auth-backend  Change-Id: I4f3112af797aff8c4c5e9930c6ca33a70e45589d",objective,,,,,,
openstack%2Fnova~master~Ia58c8f0aaf61628bb55b1b8485118a2a9852ed17,https://review.opendev.org/3401,Refactor away the flags.DEFINE_* helpers,"Refactor away the flags.DEFINE_* helpers  The next obvious step in porting to cfg is to define all options using cfg schemas directly rather than using the flags.DEFINE_* helpers.  This is a large change, but it is almost entirely pure refactoring and does not result in any functional changes.  The only change to note is that the default values for glance_host, glance_api_servers and default_publisher_id options are now using opt value interpolation i.e.   -glance_host=_get_my_ip()  +glance_host='$my_ip'   -glance_api_servers=['%s:%d' % (FLAGS.glance_host, FLAGS.glance_port)]  +glance_api_servers=['$glance_host:$glance_port']   -default_publisher_id=FLAGS.host  +default_publisher_id='$host'  Also note that the lower_bound check on the {report,periodic}_interval options are no more, but this has been true since cfg was first added.  Change-Id: Ia58c8f0aaf61628bb55b1b8485118a2a9852ed17",quality,,,,,,
openstack%2Fnova~master~Ia58c8f0aaf61628bb55b1b8485118a2a9852ed17,https://review.opendev.org/3401,Refactor away the flags.DEFINE_* helpers,"Refactor away the flags.DEFINE_* helpers  The next obvious step in porting to cfg is to define all options using cfg schemas directly rather than using the flags.DEFINE_* helpers.  This is a large change, but it is almost entirely pure refactoring and does not result in any functional changes.  The only change to note is that the default values for glance_host, glance_api_servers and default_publisher_id options are now using opt value interpolation i.e.   -glance_host=_get_my_ip()  +glance_host='$my_ip'   -glance_api_servers=['%s:%d' % (FLAGS.glance_host, FLAGS.glance_port)]  +glance_api_servers=['$glance_host:$glance_port']   -default_publisher_id=FLAGS.host  +default_publisher_id='$host'  Also note that the lower_bound check on the {report,periodic}_interval options are no more, but this has been true since cfg was first added.  Change-Id: Ia58c8f0aaf61628bb55b1b8485118a2a9852ed17",objective,,,,,,
openstack%2Ftenks~master~I52cb08cd0d300630cb6341f50eb0484c1d16daa4,https://review.opendev.org/713043,Refactor virtualbmc-domain tasks into a module,"Refactor virtualbmc-domain tasks into a module  Virtualbmc domain creation can be unreliable, in particular when domains already exist. This is in part due to the vbmc stop command not functioning properly [1]. By moving the domain management into a Python module we can better control the process of creation, and improve performance.  [1] https://storyboard.openstack.org/#!/story/2003534  Change-Id: I52cb08cd0d300630cb6341f50eb0484c1d16daa4",quality,,,,,,
openstack%2Ftenks~master~I52cb08cd0d300630cb6341f50eb0484c1d16daa4,https://review.opendev.org/713043,Refactor virtualbmc-domain tasks into a module,"Refactor virtualbmc-domain tasks into a module  Virtualbmc domain creation can be unreliable, in particular when domains already exist. This is in part due to the vbmc stop command not functioning properly [1]. By moving the domain management into a Python module we can better control the process of creation, and improve performance.  [1] https://storyboard.openstack.org/#!/story/2003534  Change-Id: I52cb08cd0d300630cb6341f50eb0484c1d16daa4",objective,,,,,,
openstack%2Ftenks~master~I52cb08cd0d300630cb6341f50eb0484c1d16daa4,https://review.opendev.org/713043,Refactor virtualbmc-domain tasks into a module,"Refactor virtualbmc-domain tasks into a module  Virtualbmc domain creation can be unreliable, in particular when domains already exist. This is in part due to the vbmc stop command not functioning properly [1]. By moving the domain management into a Python module we can better control the process of creation, and improve performance.  [1] https://storyboard.openstack.org/#!/story/2003534  Change-Id: I52cb08cd0d300630cb6341f50eb0484c1d16daa4",objective,,,,,,
openstack%2Fnova~master~I1d1f6dc142cd822030a671f7f2f477a44acafe46,https://review.opendev.org/3004,Refactoring logging _log function.,Refactoring logging _log function.  We should not be overriding private functions of core python modules. Fixes bug: 915597  Change-Id: I1d1f6dc142cd822030a671f7f2f477a44acafe46,quality,,,,,,
openstack%2Fnova~master~I1d1f6dc142cd822030a671f7f2f477a44acafe46,https://review.opendev.org/3004,Refactoring logging _log function.,Refactoring logging _log function.  We should not be overriding private functions of core python modules. Fixes bug: 915597  Change-Id: I1d1f6dc142cd822030a671f7f2f477a44acafe46,objective,,,,,,
openstack%2Fnova~master~I1d1f6dc142cd822030a671f7f2f477a44acafe46,https://review.opendev.org/3004,Refactoring logging _log function.,Refactoring logging _log function.  We should not be overriding private functions of core python modules. Fixes bug: 915597  Change-Id: I1d1f6dc142cd822030a671f7f2f477a44acafe46,objective,,,,,,
openstack%2Fkeystone~master~I2af73d6978c44944554d63283c41e43cc8aca214,https://review.opendev.org/276,Refactored manage.py to be both testable and useful for testing,"Refactored manage.py to be both testable and useful for testing  - Added keystone.test.functional.test_core_api, with example - Also revised imports in functional tests  Change-Id: I2af73d6978c44944554d63283c41e43cc8aca214",testing,,,,,,
openstack%2Fkeystone~master~I2af73d6978c44944554d63283c41e43cc8aca214,https://review.opendev.org/276,Refactored manage.py to be both testable and useful for testing,"Refactored manage.py to be both testable and useful for testing  - Added keystone.test.functional.test_core_api, with example - Also revised imports in functional tests  Change-Id: I2af73d6978c44944554d63283c41e43cc8aca214",objective,,,,,,
x%2Ftobiko~master~I4416addc147e496a1c0023329b606da43e7f1311,https://review.opendev.org/780609,Generalize and refactor Octavia waiters module,"Generalize and refactor Octavia waiters module  So far tobiko/tobiko/tests/scenario/octavia/waiters.py could only wait for provisioning_status and for operating_status, and only for ""ACTIVE"" status.  This patch generalizes the waiters module so it could wait for any Octavia object, for any status key (field) and for any specific status. It also refactors the waiters module to have one function which is well documented and uses constants.  Change-Id: I4416addc147e496a1c0023329b606da43e7f1311",objective,,,,,,
x%2Ftobiko~master~I4416addc147e496a1c0023329b606da43e7f1311,https://review.opendev.org/780609,Generalize and refactor Octavia waiters module,"Generalize and refactor Octavia waiters module  So far tobiko/tobiko/tests/scenario/octavia/waiters.py could only wait for provisioning_status and for operating_status, and only for ""ACTIVE"" status.  This patch generalizes the waiters module so it could wait for any Octavia object, for any status key (field) and for any specific status. It also refactors the waiters module to have one function which is well documented and uses constants.  Change-Id: I4416addc147e496a1c0023329b606da43e7f1311",objective,,,,,,
openstack%2Ftripleo-common~stable%2Fstein~I2fc2072f0ab8b761a2b8079f746c3b91cacc8733,https://review.opendev.org/714014,Refactor registry request actions,"Refactor registry request actions  In order to handle re-authentication at request time rather than letting tenancity trigger it, this change creates a session helper class that wraps the various get/patch/push/put actions that we use in the image uploader to perform a single re-autentication action when we get a 401 from a registry.  Previously we would let the reauthentication occur when tenancity would retry various functions.  There are several functions which perform muiltple requests that could exceed the TTL for authentication tokens. This leads to failures that could have been prevented if we re-auth at the time of the request rather than retrying the entire action.  Change-Id: I2fc2072f0ab8b761a2b8079f746c3b91cacc8733 Related-Bug: #1867981 (cherry picked from commit 19dba3f385139ff1e37a9561d62b5f4d9eccedac) (cherry picked from commit 4ee02060ee9e742abc912c6508d0d9714aa13a72)",objective,,,,,,
openstack%2Ftripleo-common~stable%2Fstein~I2fc2072f0ab8b761a2b8079f746c3b91cacc8733,https://review.opendev.org/714014,Refactor registry request actions,"Refactor registry request actions  In order to handle re-authentication at request time rather than letting tenancity trigger it, this change creates a session helper class that wraps the various get/patch/push/put actions that we use in the image uploader to perform a single re-autentication action when we get a 401 from a registry.  Previously we would let the reauthentication occur when tenancity would retry various functions.  There are several functions which perform muiltple requests that could exceed the TTL for authentication tokens. This leads to failures that could have been prevented if we re-auth at the time of the request rather than retrying the entire action.  Change-Id: I2fc2072f0ab8b761a2b8079f746c3b91cacc8733 Related-Bug: #1867981 (cherry picked from commit 19dba3f385139ff1e37a9561d62b5f4d9eccedac) (cherry picked from commit 4ee02060ee9e742abc912c6508d0d9714aa13a72)",objective,,,,,,
openstack%2Ftripleo-common~stable%2Ftrain~I2fc2072f0ab8b761a2b8079f746c3b91cacc8733,https://review.opendev.org/714012,Refactor registry request actions,"Refactor registry request actions  In order to handle re-authentication at request time rather than letting tenancity trigger it, this change creates a session helper class that wraps the various get/patch/push/put actions that we use in the image uploader to perform a single re-autentication action when we get a 401 from a registry.  Previously we would let the reauthentication occur when tenancity would retry various functions.  There are several functions which perform muiltple requests that could exceed the TTL for authentication tokens. This leads to failures that could have been prevented if we re-auth at the time of the request rather than retrying the entire action.  Change-Id: I2fc2072f0ab8b761a2b8079f746c3b91cacc8733 Related-Bug: #1867981 (cherry picked from commit 19dba3f385139ff1e37a9561d62b5f4d9eccedac)",objective,,,,,,
